symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
KMX,2025-02-28,2025-02-28,USD,0001170010,2025-04-11,2025-04-11 11:17:24,2025,FY,26353420000,23455519000,2897901000,0.1099629953,0,2250600000,260700000,2511300000,-75896000,2435404000,25890923000,1853900000,107941000,255321000,1032622000,0.039183605,462497000,0.0175497905,206863000,669360000,0.0253993599,168804000,500556000,0.0189939674,3.22,3.21,155330000,156061000,https://www.sec.gov/Archives/edgar/data/1170010/000117001025000024/0001170010-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1170010/000117001025000024/kmx-20250228.htm,2025-02-28,KMX,USD,0001170010,2025-04-11,2025-04-11 11:17:24,2025,FY,0,0,246960000,188733000,3934622000,707321000,5077636000,4335188000,141258000,0,141258000,0,140332000,17709792000,22326570000,0,27404206000,977845000,602674000,87526000,0,529926000,2197971000,18619303000,0,0,343944000,18963247000,0.0,541298000,21161218000,0,76660000,0,3080000,811563000,891303000,891303000,27404206000,0,27404206000,0,19221977000,18975017000,https://www.sec.gov/Archives/edgar/data/1170010/000117001025000024/0001170010-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1170010/000117001025000024/kmx-20250228.htm,2025-02-28,KMX,USD,0001170010,2025-04-11,2025-04-11 11:17:24,2025,FY,500556000,294801000,-23724000.0,134709000,0,32420000,-256552000,0,0,-281903000,624439000,-467939000,0,-10738000,17342000,333000,-461002000,-77572000,73741000,-428453000,0,-21253000,-453537000,0,-290100000,960310000,1250410000,624439000,-467939000,156500000,https://www.sec.gov/Archives/edgar/data/1170010/000117001025000024/0001170010-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1170010/000117001025000024/kmx-20250228.htm
CCL,2024-11-30,2024-11-30,USD,0000815097,2025-01-27,2025-01-27 06:11:17,2024,FY,25021000000,15638000000,9383000000,0.3750049958,0,0,0,3252000000,2557000000,5809000000,21447000000,93000000,1755000000,2557000000,6227000000,0.2488709484,3574000000,0.1428400144,-1659000000,1915000000,0.07653571,-1000000,1916000000,0.0765756764,1.5,1.44,1274000000,1398000000,https://www.sec.gov/Archives/edgar/data/815097/000081509725000007/0000815097-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/815097/000081509725000007/ccl-20241130.htm,2024-11-30,CCL,USD,0000815097,2025-01-27,2025-01-27 06:11:17,2024,FY,1210000000,0,1210000000,590000000,507000000,1071000000,3378000000,43163000000,579000000,1163000000,1742000000,0,0,775000000,45680000000,-775000000,48283000000,1133000000,1701000000,0,6425000000,2358000000,11617000000,27175000000,0,0,240000000,27415000000,0.0,0,39032000000,0,374000000,2101000000,-1975000000,8752000000,9252000000,9252000000,48283000000,0,48283000000,0,28876000000,27666000000,https://www.sec.gov/Archives/edgar/data/815097/000081509725000007/0000815097-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/815097/000081509725000007/ccl-20241130.htm,2024-11-30,CCL,USD,0000815097,2025-01-27,2025-01-27 06:11:17,2024,FY,0,2557000000,0.0,62000000,0,-49000000,9000000,-26000000,0,3304000000,5923000000,-4626000000,0,0,0,91000000,-4535000000,-2341000000,0,0,0,-243000000,-2584000000,-8000000,-1204000000,1232000000,2436000000,5923000000,-4626000000,1297000000,https://www.sec.gov/Archives/edgar/data/815097/000081509725000007/0000815097-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/815097/000081509725000007/ccl-20241130.htm
CARR,2024-12-31,2024-12-31,USD,0001783180,2025-02-11,2025-02-11 11:14:53,2024,FY,22486000000,16505000000,5981000000,0.2659877257,686000000,3197000000,0,3197000000,-548000000,3335000000,19840000000,209000000,580000000,1232000000,4086000000,0.1817130659,2646000000,0.1176732189,-372000000,2274000000,0.1011295917,1062000000,3336000000,0.1483589789,3.71,3.66,898200000,911700000,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/0001783180-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/carr-20241231.htm,2024-12-31,CARR,USD,0001783180,2025-02-11,2025-02-11 11:14:53,2024,FY,3969000000,0,3969000000,2651000000,2299000000,972000000,9891000000,3553000000,14601000000,6432000000,21033000000,1194000000,0,1732000000,27512000000,0,37403000000,2458000000,0,1131000000,0,4303000000,7892000000,11458000000,0,0,3658000000,15116000000,0.0,0,23008000000,0,9000000,11483000000,-2106000000,5009000000,14395000000,14709000000,37403000000,314000000,37403000000,1194000000,11458000000,7489000000,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/0001783180-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/carr-20241231.htm,2024-12-31,CARR,USD,0001783180,2025-02-11,2025-02-11 11:14:53,2024,FY,5708000000,1232000000,-352000000.0,86000000,0,-40000000,292000000,87000000,0,-5103000000,1571000000,-519000000,0,-264000000,-322000000,-9920000000,-11025000000,-1883000000,0,-1944000000,-670000000,-139000000,-4636000000,-103000000,-5884000000,3969000000,9853000000,1571000000,-519000000,1052000000,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/0001783180-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/carr-20241231.htm
CAT,2024-12-31,2024-12-31,USD,0000018230,2025-02-14,2025-02-14 09:36:30,2024,FY,64809000000,41485000000,23324000000,0.3598882871,2107000000,0,0,6667000000,1478000000,10252000000,51737000000,482000000,512000000,2153000000,16038000000,0.2474656298,13072000000,0.2017003811,301000000,13373000000,0.2063447978,2629000000,10792000000,0.1665200821,22.17,22.17,486700000,486700000,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/0000018230-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/cat-20241231.htm,2024-12-31,CAT,USD,0000018230,2025-02-14,2025-02-14 09:36:30,2024,FY,6889000000,0,6889000000,18847000000,16827000000,3119000000,45682000000,13361000000,5241000000,399000000,5640000000,0,3312000000,19769000000,42082000000,0,87764000000,7675000000,11058000000,0,2322000000,11217000000,32272000000,27351000000,0,0,8647000000,35998000000,0.0,-103000000,68270000000,0,6941000000,59352000000,-2471000000,-44331000000,19491000000,19494000000,87764000000,3000000,87764000000,0,38409000000,31520000000,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/0000018230-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/cat-20241231.htm,2024-12-31,CAT,USD,0000018230,2025-02-14,2025-02-14 09:36:30,2024,FY,10788000000,2153000000,-621000000.0,0,0,0,-414000000,-282000000,0,-285000000,12035000000,-1227000000,-61000000,-1529000000,3094000000,-2730000000,-2453000000,799000000,20000000,-7697000000,-2646000000,-41000000,-9565000000,-106000000,-89000000,6896000000,6985000000,12035000000,-3215000000,8820000000,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/0000018230-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/cat-20241231.htm
CBOE,2024-12-31,2024-12-31,USD,0001374310,2025-02-21,2025-02-21 08:17:47,2024,FY,4094500000,2484500000,1610000000,0.3932104042,0,94800000,0,94800000,416800000,511600000,2996100000,27300000,51500000,133000000,1268300000,0.3097569911,1098400000,0.2682623031,-14600000,1083800000,0.2646965441,318900000,764900000,0.1868115765,7.31,7.29,105100000,105500000,https://www.sec.gov/Archives/edgar/data/1374310/000162828025006984/0001628280-25-006984-index.htm,https://www.sec.gov/Archives/edgar/data/1374310/000162828025006984/cboe-20241231.htm,2024-12-31,CBOE,USD,0001374310,2025-02-21,2025-02-21 08:17:47,2024,FY,920300000,110300000,1030600000,518400000,0,930100000,2479100000,242500000,3124200000,1423700000,4547900000,383700000,0,135900000,5310000000,0,7789100000,17900000,19900000,1700000,6400000,1349300000,1395200000,1579400000,0,186800000,348100000,2114300000,0.0,158300000,3509500000,0,1000000,2815900000,-48400000,1511100000,4279600000,4279600000,7789100000,0,7789100000,494000000,1599300000,679000000,https://www.sec.gov/Archives/edgar/data/1374310/000162828025006984/0001628280-25-006984-index.htm,https://www.sec.gov/Archives/edgar/data/1374310/000162828025006984/cboe-20241231.htm,2024-12-31,CBOE,USD,0001374310,2025-02-21,2025-02-21 08:17:47,2024,FY,764900000,133000000,-23600000.0,41800000,97100000,-123800000,0,-36400000,257300000,87400000,1100600000,-60900000,0,-155800000,67900000,7000000,-141800000,0,0,-204800000,-249400000,-40800000,-495000000,-95100000,368700000,1765800000,1397100000,1100600000,-60900000,1039700000,https://www.sec.gov/Archives/edgar/data/1374310/000162828025006984/0001628280-25-006984-index.htm,https://www.sec.gov/Archives/edgar/data/1374310/000162828025006984/cboe-20241231.htm
CBRE,2024-12-31,2024-12-31,USD,0001138118,2025-02-14,2025-02-14 17:13:12,2024,FY,35767000000,28811000000,6956000000,0.1944809461,0,5011000000,0,5011000000,532000000,5543000000,34354000000,0,215000000,674000000,1945000000,0.0543797355,1413000000,0.0395056896,-195000000,1218000000,0.0340537367,182000000,968000000,0.0270640535,3.16,3.14,305859458,308033612,https://www.sec.gov/Archives/edgar/data/1138118/000113811825000005/0001138118-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1138118/000113811825000005/cbre-20241231.htm,2024-12-31,CBRE,USD,0001138118,2025-02-14,2025-02-14 17:13:12,2024,FY,1114000000,0,1114000000,7169000000,0,1687000000,9970000000,2112000000,5621000000,2298000000,7919000000,1295000000,538000000,2549000000,14413000000,0,24383000000,4102000000,422000000,209000000,0,4554000000,9287000000,1307000000,0,247000000,4350000000,5904000000,0.0,0,15191000000,0,3000000,0,-1159000000,9567000000,8411000000,9192000000,24383000000,781000000,24383000000,1295000000,1729000000,615000000,https://www.sec.gov/Archives/edgar/data/1138118/000113811825000005/0001138118-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1138118/000113811825000005/cbre-20241231.htm,2024-12-31,CBRE,USD,0001138118,2025-02-14,2025-02-14 17:13:12,2024,FY,1036000000,674000000,0.0,146000000,0,0,0,0,0,-148000000,1708000000,-307000000,-1067000000,-51000000,76000000,-165000000,-1514000000,793000000,0,-627000000,0,-387000000,-221000000,-123000000,-150000000,1221000000,1371000000,1708000000,-307000000,1401000000,https://www.sec.gov/Archives/edgar/data/1138118/000113811825000005/0001138118-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1138118/000113811825000005/cbre-20241231.htm
CDW,2024-12-31,2024-12-31,USD,0001402057,2025-02-21,2025-02-21 16:20:10,2024,FY,20998700000,16396300000,4602400000,0.2191754728,0,0,0,2951100000,0,2951100000,19347400000,0,214500000,1400000,1651300000,0.0786382014,1651300000,0.0786382014,-215900000,1435400000,0.0683566126,357600000,1077800000,0.0513269869,8.06,7.97,133800000,135200000,https://www.sec.gov/Archives/edgar/data/1402057/000140205725000018/0001402057-25-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205725000018/cdw-20241231.htm,2024-12-31,CDW,USD,0001402057,2025-02-21,2025-02-21 16:20:10,2024,FY,503500000,214200000,717700000,5645700000,605300000,404400000,7373100000,312200000,4620400000,1356600000,5977000000,0,0,1016100000,7305300000,0,14678400000,3381300000,235800000,61600000,0,1795700000,5474400000,5756100000,0,167400000,927800000,6851300000,0.0,0,12325700000,0,1300000,-1322900000,-160100000,3834400000,2352700000,2352700000,14678400000,0,14678400000,214200000,5991900000,5488400000,https://www.sec.gov/Archives/edgar/data/1402057/000140205725000018/0001402057-25-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205725000018/cdw-20241231.htm,2024-12-31,CDW,USD,0001402057,2025-02-21,2025-02-21 16:20:10,2024,FY,1077800000,275300000,-14100000.0,0,-162700000,0,61100000,0,-223800000,101000000,1277300000,-122600000,-323900000,-211100000,0,-1600000,-659200000,235400000,0,-500000000,-332100000,-90200000,-686900000,-12200000,-81000000,507700000,588700000,1277300000,-122600000,1154700000,https://www.sec.gov/Archives/edgar/data/1402057/000140205725000018/0001402057-25-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1402057/000140205725000018/cdw-20241231.htm
COR,2024-09-30,2024-09-30,USD,0001490892,2024-11-26,2024-11-26 14:45:55,2024,FY,293958599000,284048570000,9910029000,0.033712329,0,0,0,5661106000,2073674000,7734780000,291783350000,0,156991000,1091974000,3252940000,0.0110659801,2175249000,0.0073998482,-171274000,2003975000,0.0068172015,484702000,1509120000,0.0051337842,7.6,7.53,198503000,200284000,https://www.sec.gov/Archives/edgar/data/1140859/000114085924000177/0001140859-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/1140859/000114085924000177/cor-20240930.htm,2024-09-30,COR,USD,0001490892,2024-11-26,2024-11-26 14:45:55,2024,FY,3132648000,0,3132648000,23871815000,20174704000,538646000,47717813000,2181410000,9318027000,4001046000,13319073000,0,246348000,3637023000,19383854000,0,67101667000,50942162000,576331000,0,0,2758560000,54277053000,3811745000,0,1643746000,6582381000,12037872000,0.0,0,66314925000,0,0,5417139000,-989118000,-3782083000,645938000,786742000,67101667000,140804000,67101667000,0,4388076000,1255428000,https://www.sec.gov/Archives/edgar/data/1140859/000114085924000177/0001140859-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/1140859/000114085924000177/cor-20240930.htm,2024-09-30,COR,USD,0001490892,2024-11-26,2024-11-26 14:45:55,2024,FY,1519273000,1118842000,0.0,147998000,298688000,-2784339000,-1479599000,4968093000,-405467000,399884000,3484685000,-487173000,-100201000,0,0,-30722000,-618096000,-385452000,37840000,-1491367000,-416168000,-75847000,-2330994000,9396000,544991000,3297880000,2752889000,3484685000,-487173000,2997512000,https://www.sec.gov/Archives/edgar/data/1140859/000114085924000177/0001140859-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/1140859/000114085924000177/cor-20240930.htm
CNC,2024-12-31,2024-12-31,USD,0001071739,2025-02-18,2025-02-18 17:02:34,2024,FY,163071000000,128436000000,34635000000,0.2123921482,0,0,0,12400000000,19060000000,31460000000,159896000000,0,702000000,1241000000,6200000000,0.0380202488,3175000000,0.0194700468,1082000000,4257000000,0.0261051934,963000000,3305000000,0.0202672456,6.33,6.31,521790000,523744000,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/0001071739-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/cnc-20241231.htm,2024-12-31,CNC,USD,0001071739,2025-02-18,2025-02-18 17:02:34,2024,FY,14063000000,2622000000,16685000000,19713000000,0,1601000000,37999000000,2067000000,17558000000,5409000000,22967000000,17429000000,0,1983000000,44446000000,0,82445000000,13016000000,268000000,0,661000000,20316000000,34261000000,19161000000,0,684000000,1829000000,21674000000,0.0,896000000,55935000000,0,1000000,15348000000,-504000000,11565000000,26410000000,26420000000,82445000000,10000000,82445000000,20051000000,19429000000,5366000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/0001071739-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/cnc-20241231.htm,2024-12-31,CNC,USD,0001071739,2025-02-18,2025-02-18 17:02:34,2024,FY,3294000000,1241000000,13000000.0,212000000,-4515000000,-4333000000,0,-528000000,346000000,-91000000,154000000,-644000000,0,-7183000000,5785000000,990000000,-1052000000,678000000,46000000,-3124000000,0,-6000000,-2406000000,8000000,-3296000000,14156000000,17452000000,154000000,-644000000,-490000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/0001071739-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/cnc-20241231.htm
CNP,2024-12-31,2024-12-31,USD,0001130310,2025-02-20,2025-02-20 06:05:52,2024,FY,8643000000,4667000000,3976000000,0.4600254541,0,0,0,0,1986000000,1986000000,6653000000,0,838000000,1439000000,3491000000,0.4039106792,1990000000,0.2302441282,-776000000,1214000000,0.1404604883,195000000,1019000000,0.1178988777,1.58,1.58,643163000,644137000,https://www.sec.gov/Archives/edgar/data/1130310/000113031025000040/0001130310-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/48732/000113031025000040/cnp-20241231.htm,2024-12-31,CNP,USD,0001130310,2025-02-20,2025-02-20 06:05:52,2024,FY,24000000,561000000,585000000,1359000000,714000000,1723000000,4381000000,32089000000,3943000000,0,3943000000,0,0,3355000000,39387000000,0,43768000000,1320000000,566000000,329000000,93000000,1737000000,4045000000,20397000000,0,4389000000,4271000000,29057000000,0.0,0,33102000000,0,6000000,1572000000,-17000000,9105000000,10666000000,10666000000,43768000000,0,43768000000,561000000,20963000000,20939000000,https://www.sec.gov/Archives/edgar/data/1130310/000113031025000040/0001130310-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/48732/000113031025000040/cnp-20241231.htm,2024-12-31,CNP,USD,0001130310,2025-02-20,2025-02-20 06:05:52,2024,FY,1019000000,1439000000,221000000.0,0,-518000000,-84000000,42000000,210000000,-686000000,-22000000,2139000000,-4513000000,0,0,0,24000000,-4489000000,2362000000,494000000,0,-522000000,-63000000,2271000000,0,-79000000,30000000,109000000,2139000000,-4513000000,-2374000000,https://www.sec.gov/Archives/edgar/data/1130310/000113031025000040/0001130310-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/48732/000113031025000040/cnp-20241231.htm
CF,2024-12-31,2024-12-31,USD,0001324404,2025-02-20,2025-02-20 16:11:40,2024,FY,5936000000,3880000000,2056000000,0.346361186,0,320000000,0,320000000,-10000000,310000000,4190000000,150000000,139000000,925000000,2826000000,0.4760781671,1746000000,0.2941374663,16000000,1762000000,0.2968328841,285000000,1218000000,0.2051886792,6.75,6.74,180400000,180700000,https://www.sec.gov/Archives/edgar/data/1324404/000132440425000006/0001324404-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1324404/000132440425000006/cf-20241231.htm,2024-12-31,CF,USD,0001324404,2025-02-20,2025-02-20 16:11:40,2024,FY,1614000000,0,1614000000,404000000,314000000,188000000,2520000000,7001000000,2492000000,507000000,2999000000,29000000,0,917000000,10946000000,0,13466000000,125000000,86000000,2000000,118000000,487000000,818000000,3160000000,0,871000000,1025000000,5056000000,0.0,0,5874000000,0,2000000,4009000000,-280000000,1254000000,4985000000,7592000000,13466000000,2607000000,13466000000,29000000,3246000000,1632000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440425000006/0001324404-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1324404/000132440425000006/cf-20241231.htm,2024-12-31,CF,USD,0001324404,2025-02-20,2025-02-20 16:11:40,2024,FY,1477000000,925000000,-115000000.0,36000000,0,77000000,-28000000,44000000,0,-52000000,2271000000,-518000000,0,-2000000,2000000,49000000,-469000000,0,0,-1535000000,-364000000,-306000000,-2205000000,-15000000,-418000000,1614000000,2032000000,2271000000,-518000000,1753000000,https://www.sec.gov/Archives/edgar/data/1324404/000132440425000006/0001324404-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1324404/000132440425000006/cf-20241231.htm
CRL,2024-12-28,2024-12-28,USD,0001100682,2025-02-19,2025-02-19 09:07:49,2024,FY,4049989000,2718168000,1331821000,0.3288455845,0,0,0,751003000,353471000,1104474000,3822642000,8575000,126288000,361741000,581143000,0.1434924885,227347000,0.0561352142,-134233000,93114000,0.0229911736,67823000,22203000,0.0054822371,0.67,0.66,51266000,51628000,https://www.sec.gov/Archives/edgar/data/1100682/000110068225000011/0001100682-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1100682/000110068225000011/crl-20241228.htm,2024-12-28,CRL,USD,0001100682,2025-02-19,2025-02-19 09:07:49,2024,FY,194606000,0,194606000,720915000,278544000,209006000,1403071000,2016504000,2846608000,723400000,3570008000,218350000,42179000,278233000,6125274000,0,7528345000,140337000,0,0,248322000,605442000,994101000,2723994000,0,106960000,195212000,3026166000,0.0,0,4020267000,0,511000,1812100000,-317345000,1966237000,3461503000,3502629000,7528345000,41126000,7528345000,218350000,2723994000,2529388000,https://www.sec.gov/Archives/edgar/data/1100682/000110068225000011/0001100682-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1100682/000110068225000011/crl-20241228.htm,2024-12-28,CRL,USD,0001100682,2025-02-19,2025-02-19 09:07:49,2024,FY,25291000,361741000,-67428000.0,69891000,-30329000,21612000,16804000,-14271000,-54474000,375411000,734577000,-232967000,-5479000,-52876000,41687000,4549000,-245086000,-412188000,0,-119175000,0,-19564000,-550927000,-17474000,-78910000,205570000,284480000,734577000,-232967000,501610000,https://www.sec.gov/Archives/edgar/data/1100682/000110068225000011/0001100682-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1100682/000110068225000011/crl-20241228.htm
SCHW,2024-12-31,2024-12-31,USD,0000316709,2025-02-26,2025-02-26 16:25:18,2024,FY,19606000000,0,19606000000,1.0,0,6043000000,397000000,6440000000,5474000000,11914000000,11914000000,15537000000,6393000000,916000000,8608000000,0.4390492706,7692000000,0.3923288789,0,7692000000,0.3923288789,1750000000,5942000000,0.3030704886,3.0,2.99,1828000000,1834000000,https://www.sec.gov/Archives/edgar/data/316709/000031670925000010/0000316709-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/316709/000031670925000010/schw-20241231.htm,2024-12-31,SCHW,USD,0000316709,2025-02-26,2025-02-26 16:25:18,2024,FY,42083000000,82994000000,125077000000,90676000000,0,0,210451000000,3338000000,11951000000,7743000000,19694000000,0,0,0,23032000000,246360000000,479843000000,114895000000,22699000000,0,0,-137594000000,137594000000,22428000000,0,0,403041000000,425469000000,-131595000000.0,0,431468000000,9191000000,20000000,37568000000,-14848000000,16444000000,48375000000,48375000000,479843000000,0,479843000000,82994000000,45134000000,3051000000,https://www.sec.gov/Archives/edgar/data/316709/000031670925000010/0000316709-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/316709/000031670925000010/schw-20241231.htm,2024-12-31,SCHW,USD,0000316709,2025-02-26,2025-02-26 16:25:18,2024,FY,0,1435000000,-191000000.0,337000000,-6211000000,0,0,0,-6211000000,7300000000,2670000000,0,0,-2986000000,43842000000,-5425000000,35431000000,-13936000000,0,0,-2275000000,-30849000000,-47060000000,0,-8959000000,65514000000,74473000000,2670000000,-620000000,2050000000,https://www.sec.gov/Archives/edgar/data/316709/000031670925000010/0000316709-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/316709/000031670925000010/schw-20241231.htm
CHTR,2024-12-31,2024-12-31,USD,0001091667,2025-01-31,2025-01-31 07:02:28,2024,FY,55085000000,24308000000,30777000000,0.5587183444,0,651000000,3714000000,4365000000,13294000000,17659000000,41967000000,0,5229000000,8673000000,21404000000,0.3885631297,13118000000,0.2381410547,-5616000000,7502000000,0.1361895253,1649000000,5083000000,0.0922755741,35.53,34.97,143061337,145363771,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/0001091667-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/chtr-20241231.htm,2024-12-31,CHTR,USD,0001091667,2025-01-31,2025-01-31 07:02:28,2024,FY,459000000,0,459000000,3097000000,0,677000000,4233000000,42913000000,29674000000,0,29674000000,0,0,73200000000,145787000000,0,150020000000,880000000,1799000000,649000000,0,10158000000,13486000000,92134000000,0,18845000000,5848000000,116827000000,0.0,0,130313000000,0,0,-7750000000,0,23337000000,15587000000,19707000000,150020000000,4120000000,150020000000,0,93933000000,93474000000,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/0001091667-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/chtr-20241231.htm,2024-12-31,CHTR,USD,0001091667,2025-01-31,2025-01-31 07:02:28,2024,FY,5853000000,8673000000,-87000000.0,651000000,-1048000000,-129000000,0,-310000000,-609000000,388000000,14430000000,-11269000000,0,0,0,615000000,-10654000000,-2693000000,0,-1213000000,0,-73000000,-3979000000,0,-203000000,506000000,709000000,14430000000,-11269000000,3161000000,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/0001091667-25-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1091667/000109166725000034/chtr-20241231.htm
