symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
LYB,2024-12-31,2024-12-31,USD,0001489393,2025-02-27,2025-02-27 14:10:24,2024,FY,40302000000,35738000000,4564000000,0.1132450002,135000000,0,0,1663000000,0,1798000000,37536000000,150000000,481000000,1522000000,3570000000,0.0885812119,1817000000,0.0450846112,-214000000,1603000000,0.039774701,240000000,1360000000,0.0337452236,4.16,4.15,325000000,326000000,https://www.sec.gov/Archives/edgar/data/1489393/000148939325000008/0001489393-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1489393/000148939325000008/lyb-20241231.htm,2024-12-31,LYB,USD,0001489393,2025-02-27,2025-02-27 14:10:24,2024,FY,3375000000,-75000000,3375000000,3550000000,4741000000,683000000,12266000000,16533000000,1561000000,577000000,2138000000,4196000000,259000000,354000000,23480000000,0,35746000000,3732000000,617000000,510000000,0,1846000000,6705000000,10532000000,0,2535000000,3386000000,16453000000,0,0,23158000000,0,0,9325000000,-1532000000.0,4669000000,12462000000,12576000000,35746000000,114000000,35746000000,4121000000,12923000000,9548000000,https://www.sec.gov/Archives/edgar/data/1489393/000148939325000008/0001489393-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1489393/000148939325000008/lyb-20241231.htm,2024-12-31,LYB,USD,0001489393,2025-02-27,2025-02-27 14:10:24,2024,FY,1367000000,1522000000,-437000000,91000000,30000000,127000000,25000000,-122000000,0,1246000000,3819000000,0,0,0,967000000,-2820000000,-1853000000,-32000000,0,-195000000,-1720000000,62000000,-1885000000,-88000000,-17000000,3388000000,3405000000,3819000000,0.0,1980000000,https://www.sec.gov/Archives/edgar/data/1489393/000148939325000008/0001489393-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1489393/000148939325000008/lyb-20241231.htm
MTB,2024-12-31,2024-12-31,USD,0000036270,2025-02-19,2025-02-19 13:32:26,2024,FY,11026000000,1795000000,9231000000,0.8372029748,0,3274000000,104000000,104000000,0,104000000,104000000,11026000000,4174000000,0,0,0.0,10922000000,0.990567749,-7612000000,3310000000,0.3001995284,722000000,2588000000,0.2347179394,16.36,16.27,166671000,167567000,https://www.sec.gov/Archives/edgar/data/36270/000162828025006267/0001628280-25-006267-index.htm,https://www.sec.gov/Archives/edgar/data/36270/000162828025006267/mtb-20241231.htm,2024-12-31,MTB,USD,0000036270,2025-02-19,2025-02-19 13:32:26,2024,FY,20782000000,14447000000,35960000000,0,0,0,35960000000,1705000000,8465000000,94000000,8559000000,34152000000,0,-34152000000,10264000000,161881000000,208105000000,0,1060000000,0,0,0,1060000000,0,0,0,178018000000,178018000000,0,0,179078000000,2394000000,91000000,19079000000,-164000000.0,7627000000,29027000000,29027000000,208105000000,0,208105000000,48599000000,13605000000,-7177000000,https://www.sec.gov/Archives/edgar/data/36270/000162828025006267/0001628280-25-006267-index.htm,https://www.sec.gov/Archives/edgar/data/36270/000162828025006267/mtb-20241231.htm,2024-12-31,MTB,USD,0000036270,2025-02-19,2025-02-19 13:32:26,2024,FY,2588000000,508000000,-27000000,0,0,0,0,0,-79000000,541000000,3610000000,-242000000,0,0,0,-308000000,-550000000,232000000,0,-746000000,-1033000000,-1685000000,-2882000000,0,178000000,1909000000,1731000000,3610000000,-216000000.0,3394000000,https://www.sec.gov/Archives/edgar/data/36270/000162828025006267/0001628280-25-006267-index.htm,https://www.sec.gov/Archives/edgar/data/36270/000162828025006267/mtb-20241231.htm
MPC,2024-12-31,2024-12-31,USD,0001510295,2025-02-27,2025-02-27 12:01:38,2024,FY,140412000000,126240000000,14172000000,0.1009315443,0,0,0,3221000000,4155000000,7376000000,133616000000,467000000,1306000000,3337000000,9067999163,0.0645813689,6796000000,0.0484004216,-839000000,5957000000,0.0424251488,890000000,3445000000,0.02453494,10.13,10.13,341765873,341000000,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/0001510295-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/mpc-20241231.htm,2024-12-31,MPC,USD,0001510295,2025-02-27,2025-02-27 12:01:38,2024,FY,3210000000,0,3210000000,11145000000,9568000000,524000000,24447000000,36328000000,8244000000,0,8244000000,6857000000,0,2982000000,54411000000,0,78858000000,0,3466000000,0,0,17361000000,20827000000,24432000000,0,5771000000,3322000000,33525000000,0,0,54352000000,0,0,0,-114000000.0,17859000000,17745000000,24506000000,78858000000,6761000000,78858000000,6857000000,28758000000,25548000000,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/0001510295-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/mpc-20241231.htm,2024-12-31,MPC,USD,0001510295,2025-02-27,2025-02-27 12:01:38,2024,FY,5067000000,3417000000,0,0,399000000,0,0,0,399000000,-218000000,8665000000,-2533000000,-979000000,-2949000000,7821000000,174000000,1534000000,-353000000,25000000,-9189000000,-1154000000,-1437000000,-12108000000,0,-2235000000,0,5446000000,8665000000,-2533000000.0,6132000000,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/0001510295-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1510295/000151029525000012/mpc-20241231.htm
MKTX,2024-12-31,2024-12-31,USD,0001278021,2025-02-24,2025-02-24 16:06:08,2024,FY,817097000,253743000,563354000,0.6894579224,0,64781000,11713000,76494000,145990000,222484000,476227000,26046000,1601000,73824000,432769000,0.5296421355,340870000,0.4171720126,19676000,360546000,0.441252385,86365000,274181000,0.3355550198,7.29,7.28,37600000,37672000,https://www.sec.gov/Archives/edgar/data/1278021/000095017025025606/0000950170-25-025606-index.htm,https://www.sec.gov/Archives/edgar/data/1278021/000095017025025606/mktx-20241231.htm,2024-12-31,MKTX,USD,0001278021,2025-02-24,2025-02-24 16:06:08,2024,FY,544478000,104777000,649255000,341921000,0,154759000,1145935000,165430000,236706000,98078000,334784000,60483000,0,82584000,643281000,0,1789216000,37320000,0,3683000,0,35334000,76337000,72654000,0,0,68054000,140708000,183511000,72654000,400556000,0,123000,1405904000,-34699000.0,17332000,1388660000,1388660000,1789216000,0,1789216000,165260000,72654000,-471824000,https://www.sec.gov/Archives/edgar/data/1278021/000095017025025606/0000950170-25-025606-index.htm,https://www.sec.gov/Archives/edgar/data/1278021/000095017025025606/mktx-20241231.htm,2024-12-31,MKTX,USD,0001278021,2025-02-24,2025-02-24 16:06:08,2024,FY,274181000,80463000,-3878000,29684000,-3531000,316361000,0,-314686000,-5206000,8318000,385237000,-9942000,0,0,0,-76993000,-86935000,0,0,-75474000,-112697000,-13206000,-201377000,-8138000,88787000,700459000,611672000,385237000,-9942000.0,375295000,https://www.sec.gov/Archives/edgar/data/1278021/000095017025025606/0000950170-25-025606-index.htm,https://www.sec.gov/Archives/edgar/data/1278021/000095017025025606/mktx-20241231.htm
MAR,2024-12-31,2024-12-31,USD,0001048286,2025-02-11,2025-02-11 12:50:25,2024,FY,25100000000,19999000000,5101000000,0.2032270916,0,1074000000,0,1074000000,260000000,1334000000,19556000000,40000000,695000000,492000000,4227000000,0.1684063745,3767000000,0.1500796813,-616000000,3151000000,0.1255378486,776000000,2375000000,0.0946215139,8.36,8.44,284200000,281500000,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/0001628280-25-004818-index.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/mar-20241231.htm,2024-12-31,MAR,USD,0001048286,2025-02-11,2025-02-11 12:50:25,2024,FY,396000000,0,396000000,2795000000,0,294000000,3485000000,2678000000,8731000000,9488000000,18219000000,298000000,650000000,852000000,22697000000,0,26182000000,763000000,1309000000,0,0,6577000000,8649000000,13138000000,0,81000000,7306000000,20525000000,0,0,29174000000,0,5000000,16531000000,-1063000000.0,-18465000000,-2992000000,-2992000000,26182000000,0,26182000000,298000000,15241000000,14845000000,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/0001628280-25-004818-index.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/mar-20241231.htm,2024-12-31,MAR,USD,0001048286,2025-02-11,2025-02-11 12:50:25,2024,FY,2375000000,492000000,-172000000,237000000,-82000000,0,0,0,-82000000,-101000000,2749000000,0,0,0,0,-734000000,-734000000,2553000000,73000000,-3762000000,-682000000,-138000000,-1956000000,0,59000000,425000000,366000000,2749000000,0.0,1999000000,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/0001628280-25-004818-index.htm,https://www.sec.gov/Archives/edgar/data/1048286/000162828025004818/mar-20241231.htm
MMC,2024-12-31,2024-12-31,USD,0000062709,2025-02-10,2025-02-10 16:05:24,2024,FY,24458000000,13996000000,10462000000,0.4277537002,0,0,0,0,4645000000,4645000000,18641000000,83000000,700000000,746000000,6874000000,0.2810532341,5817000000,0.2378362908,-337000000,5480000000,0.2240575681,1363000000,4060000000,0.1659988552,8.25,8.18,492000000,496000000,https://www.sec.gov/Archives/edgar/data/62709/000006270925000015/0000062709-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/62709/000006270925000015/mmc-20241231.htm,2024-12-31,MMC,USD,0000062709,2025-02-10,2025-02-10 16:05:24,2024,FY,2398000000,0,2398000000,7156000000,0,12563000000,22117000000,2357000000,23306000000,4820000000,28126000000,0,237000000,3644000000,34364000000,0,56481000000,3402000000,844000000,376000000,0,14896000000,19518000000,19428000000,0,0,4000000000,23428000000,0,0,42946000000,0,561000000,25306000000,-6240000000.0,-6285000000,13342000000,13535000000,56481000000,193000000,56481000000,0,21862000000,19464000000,https://www.sec.gov/Archives/edgar/data/62709/000006270925000015/0000062709-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/62709/000006270925000015/mmc-20241231.htm,2024-12-31,MMC,USD,0000062709,2025-02-10,2025-02-10 16:05:24,2024,FY,4117000000,746000000,0,368000000,0,0,0,0,-608000000,-929000000,4302000000,-316000000,-8453000000,-108000000,55000000,1000000,-8821000000,6553000000,264000000,-900000000,-1513000000,51000000,4455000000,-414000000,-478000000,13674000000,14152000000,4302000000,-316000000.0,3986000000,https://www.sec.gov/Archives/edgar/data/62709/000006270925000015/0000062709-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/62709/000006270925000015/mmc-20241231.htm
MLM,2024-12-31,2024-12-31,USD,0000916076,2025-02-21,2025-02-21 14:57:38,2024,FY,6536000000,4658000000,1878000000,0.2873317013,0,0,0,447000000,-1276000000,-809000000,3829000000,0,169000000,573000000,3334000000,0.5100979192,2707000000,0.4141676867,-111000000,2596000000,0.3971848225,600000000,1995000000,0.3052325581,32.49,32.39,61400000,61600000,https://www.sec.gov/Archives/edgar/data/916076/000095017025024770/0000950170-25-024770-index.htm,https://www.sec.gov/Archives/edgar/data/916076/000095017025024770/mlm-20241231.htm,2024-12-31,MLM,USD,0000916076,2025-02-21,2025-02-21 14:57:38,2024,FY,670000000,0,670000000,678000000,1115000000,79000000,2542000000,10485000000,3767000000,730000000,4497000000,0,0,646000000,15628000000,0,18170000000,375000000,181000000,102000000,0,358000000,1016000000,5623000000,0,1169000000,906000000,7698000000,0,391000000,8714000000,0,1000000,5915000000,-13000000.0,3550000000,9453000000,9456000000,18170000000,3000000,18170000000,0,5804000000,5134000000,https://www.sec.gov/Archives/edgar/data/916076/000095017025024770/0000950170-25-024770-index.htm,https://www.sec.gov/Archives/edgar/data/916076/000095017025024770/mlm-20241231.htm,2024-12-31,MLM,USD,0000916076,2025-02-21,2025-02-21 14:57:38,2024,FY,1996000000,573000000,0,58000000,0,81000000,-52000000,17000000,0,-1168000000,1459000000,-855000000,-3642000000,0,0,2053000000,-2444000000,1048000000,0,-450000000,-189000000,-36000000,373000000,0,-612000000,670000000,1282000000,1459000000,-855000000.0,604000000,https://www.sec.gov/Archives/edgar/data/916076/000095017025024770/0000950170-25-024770-index.htm,https://www.sec.gov/Archives/edgar/data/916076/000095017025024770/mlm-20241231.htm
MAS,2024-12-31,2024-12-31,USD,0000062996,2025-02-11,2025-02-11 07:04:45,2024,FY,7828000000,4997000000,2831000000,0.3616504854,0,0,0,1468000000,0,1468000000,6465000000,0,99000000,150000000,1410000000,0.1801226367,1363000000,0.1741185488,-202000000,1161000000,0.1483137455,287000000,822000000,0.1050076648,3.82,3.8,218000000,219000000,https://www.sec.gov/Archives/edgar/data/62996/000006299625000004/0000062996-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/62996/000006299625000004/mas-20241231.htm,2024-12-31,MAS,USD,0000062996,2025-02-11,2025-02-11 07:04:45,2024,FY,634000000,0,634000000,1037000000,938000000,121000000,2730000000,1347000000,597000000,220000000,817000000,0,0,122000000,2286000000,0,5016000000,789000000,46000000,28000000,45000000,652000000,1560000000,3154000000,0,0,355000000,3509000000,1000000,266000000,5070000000,0,0,-693000000,0.0,413000000,-280000000,-280000000,5016000000,0,5016000000,0,3214000000,2580000000,https://www.sec.gov/Archives/edgar/data/62996/000006299625000004/0000062996-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/62996/000006299625000004/mas-20241231.htm,2024-12-31,MAS,USD,0000062996,2025-02-11,2025-02-11 07:04:45,2024,FY,874000000,150000000,0,0,0,15100000,4000000,0,-143100000,51000000,1075000000,0,0,0,0,-4000000,0,-3000000,0,-751000000,-254000000,6000000,-1002000000,0,0,634000000,634000000,1075000000,-168000000.0,907000000,https://www.sec.gov/Archives/edgar/data/62996/000006299625000004/0000062996-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/62996/000006299625000004/mas-20241231.htm
MA,2024-12-31,2024-12-31,USD,0001141391,2025-02-12,2025-02-12 14:30:36,2024,FY,28167000000,6673000000,21494000000,0.763091561,0,3455000000,815000000,4270000000,1642000000,5912000000,12585000000,0,646000000,897000000,16797000000,0.596336138,15582000000,0.5532005538,-328000000,15254000000,0.5415557212,2380000000,12874000000,0.4570596798,13.92,13.89,925000000,927000000,https://www.sec.gov/Archives/edgar/data/1141391/000114139125000011/0001141391-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1141391/000114139125000011/ma-20241231.htm,2024-12-31,MA,USD,0001141391,2025-02-12,2025-02-12 14:30:36,2024,FY,8442000000,330000000,8772000000,3773000000,0,7179000000,19724000000,2138000000,9193000000,5453000000,14646000000,1607000000,1614000000,8352000000,28357000000,0,48081000000,929000000,750000000,0,0,17541000000,19220000000,17476000000,0,317000000,4553000000,22346000000,0,0,41566000000,0,0,72907000000,-1433000000.0,-64989000000,6485000000,6515000000,48081000000,30000000,48081000000,1937000000,18226000000,9784000000,https://www.sec.gov/Archives/edgar/data/1141391/000114139125000011/0001141391-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1141391/000114139125000011/ma-20241231.htm,2024-12-31,MA,USD,0001141391,2025-02-12,2025-02-12 14:30:36,2024,FY,12874000000,897000000,-527000000,526000000,0,186000000,0,75000000,-1136000000,1010000000,14780000000,-474000000,-2511000000,-658000000,586000000,-345000000,-3402000000,2624000000,0,-11035000000,-2448000000,23000000,-10836000000,-199000000,343000000,10808000000,10465000000,14780000000,-474000000.0,14306000000,https://www.sec.gov/Archives/edgar/data/1141391/000114139125000011/0001141391-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1141391/000114139125000011/ma-20241231.htm
MTCH,2024-12-31,2024-12-31,USD,0000891103,2025-02-27,2025-02-27 16:02:50,2024,FY,3479373000,991273000,2488100000,0.7151001057,442175000,438839000,622100000,1060939000,161674000,1664788000,2656061000,41105000,160071000,161674000,1025801000,0.2948235214,823312000,0.2366265416,-119256000,704056000,0.2023514007,152743000,551276000,0.1584411904,2.12,2.02,272908910,279063000,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/0000891103-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/mtch-20241231.htm,2024-12-31,MTCH,USD,0000891103,2025-02-27,2025-02-27 16:02:50,2024,FY,965993000,4734000,970727000,324963000,0,102072000,1397762000,158189000,2310730000,215448000,2526178000,0,262557000,121085000,3068009000,0,4465771000,18262000,0,41133000,166142000,323924000,549461000,3933566000,-10471000,11770000,34631000,3979967000,0,84583000,4529428000,0,294000,-6579753000,-449611000.0,6965411000,-63659000,-63657000,4465771000,2000,4465771000,4734000,3934865000,2968872000,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/0000891103-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/mtch-20241231.htm,2024-06-30,MTCH,USD,0000891103,2024-07-30,2024-07-30 16:15:45,2024,FY,649897000,123921000,0,263586000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,https://www.sec.gov/Archives/edgar/data/891103/000089110324000093/0000891103-24-000093-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110324000093/mtch8-k20240730ex991.htm
MKC,2024-11-30,2024-11-30,USD,0000063754,2025-01-23,2025-01-23 16:37:26,2024,FY,6723700000,4132700000,2591000000,0.3853533025,0,0,0,1521200000,9500000,1530700000,5653900000,45900000,209400000,208800000,1296200000,0.1927807606,1060300000,0.1576959115,-162000000,898300000,0.1336020346,184000000,788500000,0.1172717403,2.94,2.92,268500000,269600000,https://www.sec.gov/Archives/edgar/data/63754/000006375425000005/0000063754-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/63754/000006375425000005/mkc-20241130.htm,2024-11-30,MKC,USD,0000063754,2025-01-23,2025-01-23 16:37:26,2024,FY,186100000,0,186100000,587400000,1239900000,125600000,2139000000,1624000000,5227500000,3498000000,8725500000,282700000,0,299100000,10931300000,0,13070300000,1238100000,748300000,0,0,896400000,2882800000,3760200000,0,840500000,270000000,4870700000,0,166600000,7753500000,0,2237200000,3545000000,-491200000.0,0,5291000000,5316800000,13070300000,25800000,13070300000,282700000,4508500000,4322400000,https://www.sec.gov/Archives/edgar/data/63754/000006375425000005/0000063754-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/63754/000006375425000005/mkc-20241130.htm,2024-11-30,MKC,USD,0000063754,2025-01-23,2025-01-23 16:37:26,2024,FY,788500000,208800000,-30300000,47400000,-83000000,-20500000,-125000000,135100000,-72600000,-9500000,921900000,0,0,0,0,-269000000,-269000000,0,0,-53100000,-451000000,-79000000,-583100000,-50300000,19500000,186100000,166600000,921900000,0.0,647000000,https://www.sec.gov/Archives/edgar/data/63754/000006375425000005/0000063754-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/63754/000006375425000005/mkc-20241130.htm
MCD,2024-12-31,2024-12-31,USD,0000063908,2025-02-25,2025-02-25 13:19:01,2024,FY,25920000000,11210000000,14710000000,0.5675154321,0,0,0,2412000000,586000000,2998000000,14208000000,103000000,1506000000,2097000000,13948000000,0.538117284,11712000000,0.4518518519,-1367000000,10345000000,0.3991126543,2121000000,8223000000,0.3172453704,11.5,11.39,715200000,721900000,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/0000063908-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/mcd-20241231.htm,2024-12-31,MCD,USD,0000063908,2025-02-25,2025-02-25 13:19:01,2024,FY,1085000000,0,1085000000,2383000000,56000000,1075000000,4599000000,38634000000,3145000000,0,3145000000,2710000000,0,6095000000,50584000000,-1000000,55182000000,1029000000,636000000,585000000,0,1611000000,3861000000,51312000000,778000000,1914000000,1114000000,55118000000,0,13524000000,58979000000,0,17000000,66834000000,-2553000000.0,-68094000000,-3796000000,-3796000000,55183000000,0,55183000000,2710000000,51948000000,50863000000,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/0000063908-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/mcd-20241231.htm,2024-12-31,MCD,USD,0000063908,2025-02-25,2025-02-25 13:19:01,2024,FY,8223000000,2097000000,-574000000,172000000,-438000000,0,0,-10000000,-428000000,-33000000,9447000000,-2775000000,-236000000,0,0,-2335000000,-5346000000,-71000000,0,-2824000000,-4870000000,-1000000,-7495000000,-101000000,-3494000000,1085000000,4579000000,9447000000,-2775000000.0,6672000000,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/0000063908-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/63908/000006390825000012/mcd-20241231.htm
MCK,2024-03-31,2024-03-31,USD,0000927653,2024-05-08,2024-05-07 17:35:09,2024,FY,308951000000,296367000000,12584000000,0.0407313781,0,6910000000,1100000000,8198000000,477000000,8675000000,305042000000,118000000,252000000,635000000,4667000000,0.0151059553,3909000000,0.0126524918,-120000000,3789000000,0.0122640807,629000000,3002000000,0.0097167512,22.54,22.39,133199999,134100000,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/0000927653-24-000035-index.htm,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/mck-20240331.htm,2024-03-31,MCK,USD,0000927653,2024-05-08,2024-05-07 17:35:09,2024,FY,4583000000,0,4583000000,21622000000,21139000000,626000000,47970000000,4045000000,10132000000,2110000000,12242000000,348000000,0,2838000000,19473000000,0,67443000000,47097000000,345000000,0,1000000,4915000000,52357000000,6882000000,163000000,917000000,8886000000,16685000000,0,1761000000,69042000000,0,3000000,14978000000,-881000000.0,-16071000000,-1971000000,-1599000000,67443000000,372000000,67443000000,348000000,7390000000,2807000000,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/0000927653-24-000035-index.htm,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/mck-20240331.htm,2024-03-31,MCK,USD,0000927653,2024-05-08,2024-05-07 17:35:09,2024,FY,3002000000,635000000,-603000000,0,-64000000,-2954000000,-1294000000,4587000000,-403000000,1344000000,4314000000,-431000000,-225000000,0,0,-416000000,-1072000000,703000000,116000000,-3025000000,-314000000,-822000000,-3342000000,6000000,-94000000,4585000000,4679000000,4314000000,-687000000.0,3627000000,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/0000927653-24-000035-index.htm,https://www.sec.gov/Archives/edgar/data/927653/000092765324000035/mck-20240331.htm
MDT,2024-04-26,2024-04-26,USD,0001613103,2024-06-20,2024-06-20 16:16:51,2024,FY,32364000000,11216000000,21148000000,0.6534420962,2735000000,0,0,10736000000,2533000000,16004000000,27220000000,0,719000000,2647000000,8203000000,0.2534606353,5144000000,0.1589420344,-307000000,4837000000,0.1494561859,1133000000,3676000000,0.1135829934,2.77,2.76,1327700000,1330200000,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/0001613103-24-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/mdt-20240426.htm,2024-04-26,MDT,USD,0001613103,2024-06-20,2024-06-20 16:16:51,2024,FY,1284000000,6721000000,8005000000,6128000000,5217000000,2585000000,21935000000,7143000000,40986000000,13225000000,54211000000,1616000000,0,5076000000,68046000000,0,89981000000,2410000000,1275000000,1330000000,0,5774000000,10789000000,24772000000,0,515000000,3485000000,28772000000,0,1084000000,39561000000,0,0,30403000000,-3318000000.0,23129000000,50214000000,50420000000,89981000000,206000000,89981000000,8337000000,26047000000,24763000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/0001613103-24-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/mdt-20240426.htm,2024-04-26,MDT,USD,0001613103,2024-06-20,2024-06-20 16:16:51,2024,FY,3676000000,2647000000,-508000000,393000000,-484000000,-391000000,-139000000,391000000,-345000000,1063000000,6787000000,-1587000000,-211000000,-7748000000,7441000000,-261000000,-2366000000,1073000000,284000000,-2138000000,-3666000000,-3000000,-4450000000,-230000000,-259000000,1284000000,1543000000,6787000000,-1587000000.0,5200000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/0001613103-24-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/mdt-20240426.htm
